# Ignition 8.3.8 public REST operation catalog generated from a real Gateway /openapi.json.
# source_sha256=41b205cdfa44fc7513903cc86f6996d23e19a84bcf4f08b8fdd9eaef05898d4f
# method<TAB>path_template<TAB>owner_kind(platform|module|private-module)<TAB>required_module_ids(comma-separated or -)
GET	/data/api/v1/resources/find/ignition/keyboard_layout/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/metrics-dashboard/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/oauth2-client/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/opc-connection/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/roster-config/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/schedule/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/secret-provider/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/security-zone/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/service-connector/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/store-and-forward-engine/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/tag-provider/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/user-source/{name}	platform	-
POST	/data/api/v1/resources/ignition/alarm-journal	platform	-
PUT	/data/api/v1/resources/ignition/alarm-journal	platform	-
DELETE	/data/api/v1/resources/ignition/alarm-journal/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/api-token	platform	-
PUT	/data/api/v1/resources/ignition/api-token	platform	-
DELETE	/data/api/v1/resources/ignition/api-token/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/audit-profile	platform	-
PUT	/data/api/v1/resources/ignition/audit-profile	platform	-
DELETE	/data/api/v1/resources/ignition/audit-profile/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/cobranding	platform	-
PUT	/data/api/v1/resources/ignition/cobranding	platform	-
DELETE	/data/api/v1/resources/ignition/cobranding/{signature}	platform	-
POST	/data/api/v1/resources/ignition/database-connection	platform	-
PUT	/data/api/v1/resources/ignition/database-connection	platform	-
DELETE	/data/api/v1/resources/ignition/database-connection/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/database-driver	platform	-
PUT	/data/api/v1/resources/ignition/database-driver	platform	-
DELETE	/data/api/v1/resources/ignition/database-driver/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/database-translator	platform	-
PUT	/data/api/v1/resources/ignition/database-translator	platform	-
DELETE	/data/api/v1/resources/ignition/database-translator/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/edge-system-properties	platform	-
PUT	/data/api/v1/resources/ignition/edge-system-properties	platform	-
DELETE	/data/api/v1/resources/ignition/edge-system-properties/{signature}	platform	-
POST	/data/api/v1/resources/ignition/email-profile	platform	-
PUT	/data/api/v1/resources/ignition/email-profile	platform	-
DELETE	/data/api/v1/resources/ignition/email-profile/{name}/{signature}	platform	-
DELETE	/data/api/v1/resources/ignition/gateway-network-incoming/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/gateway-network-outgoing	platform	-
PUT	/data/api/v1/resources/ignition/gateway-network-outgoing	platform	-
DELETE	/data/api/v1/resources/ignition/gateway-network-outgoing/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/gateway-network-proxy-rules	platform	-
PUT	/data/api/v1/resources/ignition/gateway-network-proxy-rules	platform	-
DELETE	/data/api/v1/resources/ignition/gateway-network-proxy-rules/{signature}	platform	-
POST	/data/api/v1/resources/ignition/gateway-network-queue-settings	platform	-
PUT	/data/api/v1/resources/ignition/gateway-network-queue-settings	platform	-
DELETE	/data/api/v1/resources/ignition/gateway-network-queue-settings/{signature}	platform	-
POST	/data/api/v1/resources/ignition/gateway-network-settings	platform	-
PUT	/data/api/v1/resources/ignition/gateway-network-settings	platform	-
DELETE	/data/api/v1/resources/ignition/gateway-network-settings/{signature}	platform	-
POST	/data/api/v1/resources/ignition/general-alarm-settings	platform	-
PUT	/data/api/v1/resources/ignition/general-alarm-settings	platform	-
DELETE	/data/api/v1/resources/ignition/general-alarm-settings/{signature}	platform	-
POST	/data/api/v1/resources/ignition/holiday	platform	-
PUT	/data/api/v1/resources/ignition/holiday	platform	-
DELETE	/data/api/v1/resources/ignition/holiday/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/identity-provider	platform	-
PUT	/data/api/v1/resources/ignition/identity-provider	platform	-
DELETE	/data/api/v1/resources/ignition/identity-provider/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/keyboard_layout	platform	-
PUT	/data/api/v1/resources/ignition/keyboard_layout	platform	-
DELETE	/data/api/v1/resources/ignition/keyboard_layout/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/local-system-properties	platform	-
PUT	/data/api/v1/resources/ignition/local-system-properties	platform	-
DELETE	/data/api/v1/resources/ignition/local-system-properties/{signature}	platform	-
POST	/data/api/v1/resources/ignition/metrics-dashboard	platform	-
PUT	/data/api/v1/resources/ignition/metrics-dashboard	platform	-
DELETE	/data/api/v1/resources/ignition/metrics-dashboard/{name}/{signature}	platform	-
POST	/data/api/v1/resources/ignition/oauth2-client	platform	-
PUT	/data/api/v1/resources/ignition/oauth2-client	platform	-
